"","sub","trial","rt","rtcs","rtc","expname","pictname","objnr","catnr","itnr","setpos","rep","simseq","aoa_set","homhet","setno","randrf"
"3787",10,48,464,"/",1,"aoa1","waistct.pla",22,6,41,3,1,2,2,1,6,1324
"3788",10,49,447,"/",1,"aoa1","shawl.pla",24,6,41,4,1,2,2,1,6,1324
"3789",10,50,475,"/",1,"aoa1","waistct.pla",22,6,42,1,2,2,2,1,6,2413
"3790",10,51,520,"/",1,"aoa1","shawl.pla",24,6,42,2,2,2,2,1,6,2413
"3791",10,52,550,"/",1,"aoa1","mitten.pla",21,6,42,3,2,2,2,1,6,2413
"3792",10,53,516,"/",1,"aoa1","tights.pla",23,6,42,4,2,2,2,1,6,2413
"3793",10,54,440,"/",1,"aoa1","shawl.pla",24,6,43,1,3,2,2,1,6,4321
"3794",10,55,504,"/",1,"aoa1","tights.pla",23,6,43,2,3,2,2,1,6,4321
"3795",10,56,510,"/",1,"aoa1","waistct.pla",22,6,43,3,3,2,2,1,6,4321
"3796",10,57,393,"/",1,"aoa1","mitten.pla",21,6,43,4,3,2,2,1,6,4321
"3797",10,58,499,"/",1,"aoa1","tights.pla",23,6,44,1,4,2,2,1,6,3142
"3798",10,59,525,"/",1,"aoa1","mitten.pla",21,6,44,2,4,2,2,1,6,3142
"3799",10,60,412,"/",1,"aoa1","shawl.pla",24,6,44,3,4,2,2,1,6,3142
"3800",10,61,438,"/",1,"aoa1","waistct.pla",22,6,44,4,4,2,2,1,6,3142
"3801",10,62,389,"/",1,"aoa1","mitten.pla",21,6,45,1,5,2,2,1,6,1234
"3802",10,63,490,"/",1,"aoa1","waistct.pla",22,6,45,2,5,2,2,1,6,1234
"3803",10,64,482,"/",1,"aoa1","tights.pla",23,6,45,3,5,2,2,1,6,1234
"3804",10,65,394,"/",1,"aoa1","shawl.pla",24,6,45,4,5,2,2,1,6,1234
"3805",10,66,467,"/",1,"aoa1","tights.pla",23,6,46,1,6,2,2,1,6,3412
"3806",10,67,480,"/",1,"aoa1","shawl.pla",24,6,46,2,6,2,2,1,6,3412
"3807",10,68,493,"/",1,"aoa1","mitten.pla",21,6,46,3,6,2,2,1,6,3412
"3808",10,69,551,"/",1,"aoa1","waistct.pla",22,6,46,4,6,2,2,1,6,3412
"3809",10,70,449,"/",1,"aoa1","cherry.pla",17,5,113,1,1,2,2,2,15,1432
"3810",10,71,631,"/",1,"aoa1","pliers.pla",30,8,113,2,1,2,2,2,15,1432
"3811",10,72,491,"/",1,"aoa1","eagle.pla",28,7,113,3,1,2,2,2,15,1432
"3812",10,73,436,"/",1,"aoa1","shawl.pla",24,6,113,4,1,2,2,2,15,1432
"3813",10,74,440,"/",1,"aoa1","eagle.pla",28,7,114,1,2,2,2,2,15,3214
"3814",10,75,465,"/",1,"aoa1","shawl.pla",24,6,114,2,2,2,2,2,15,3214
"3815",10,76,421,"/",1,"aoa1","cherry.pla",17,5,114,3,2,2,2,2,15,3214
"3816",10,77,575,"/",1,"aoa1","pliers.pla",30,8,114,4,2,2,2,2,15,3214
"3817",10,78,435,"/",1,"aoa1","shawl.pla",24,6,115,1,3,2,2,2,15,2143
"3818",10,79,438,"/",1,"aoa1","cherry.pla",17,5,115,2,3,2,2,2,15,2143
"3819",10,80,540,"/",1,"aoa1","pliers.pla",30,8,115,3,3,2,2,2,15,2143
"3820",10,81,469,"/",1,"aoa1","eagle.pla",28,7,115,4,3,2,2,2,15,2143
"3821",10,82,448,"/",1,"aoa1","pliers.pla",30,8,116,1,4,2,2,2,15,4321
"3822",10,83,443,"/",1,"aoa1","eagle.pla",28,7,116,2,4,2,2,2,15,4321
"3823",10,84,451,"/",1,"aoa1","shawl.pla",24,6,116,3,4,2,2,2,15,4321
"3824",10,85,416,"/",1,"aoa1","cherry.pla",17,5,116,4,4,2,2,2,15,4321
"3825",10,86,429,"/",1,"aoa1","shawl.pla",24,6,117,1,5,2,2,2,15,2413
"3826",10,87,503,"/",1,"aoa1","pliers.pla",30,8,117,2,5,2,2,2,15,2413
"3827",10,88,493,"/",1,"aoa1","cherry.pla",17,5,117,3,5,2,2,2,15,2413
"3828",10,89,458,"/",1,"aoa1","eagle.pla",28,7,117,4,5,2,2,2,15,2413
"3829",10,90,355,"/",1,"aoa1","cherry.pla",17,5,118,1,6,2,2,2,15,1342
"3830",10,91,433,"/",1,"aoa1","eagle.pla",28,7,118,2,6,2,2,2,15,1342
"3831",10,92,471,"/",1,"aoa1","pliers.pla",30,8,118,3,6,2,2,2,15,1342
"3832",10,93,446,"/",1,"aoa1","shawl.pla",24,6,118,4,6,2,2,2,15,1342
"3833",10,94,485,"/",1,"aoa1","eagle.pla",28,7,49,1,1,2,2,1,7,4213
"3834",10,95,610,"/",1,"aoa1","beetle.pla",26,7,49,2,1,2,2,1,7,4213
"3835",10,96,490,"/",1,"aoa1","camel.pla",25,7,49,3,1,2,2,1,7,4213
"3836",10,97,672,"/",1,"aoa1","ostrich.pla",27,7,49,4,1,2,2,1,7,4213
"3837",10,98,567,"/",1,"aoa1","beetle.pla",26,7,50,1,2,2,2,1,7,2341
"3838",10,99,410,"/",1,"aoa1","ostrich.pla",27,7,50,2,2,2,2,1,7,2341
"3839",10,100,442,"/",1,"aoa1","eagle.pla",28,7,50,3,2,2,2,1,7,2341
"3840",10,101,588,"/",1,"aoa1","camel.pla",25,7,50,4,2,2,2,1,7,2341
"3841",10,102,507,"/",1,"aoa1","ostrich.pla",27,7,51,1,3,2,2,1,7,3124
"3842",10,103,426,"/",1,"aoa1","camel.pla",25,7,51,2,3,2,2,1,7,3124
"3843",10,104,458,"/",1,"aoa1","beetle.pla",26,7,51,3,3,2,2,1,7,3124
"3844",10,105,454,"/",1,"aoa1","eagle.pla",28,7,51,4,3,2,2,1,7,3124
"3845",10,106,406,"/",1,"aoa1","camel.pla",25,7,52,1,4,2,2,1,7,1432
"3846",10,107,398,"/",1,"aoa1","eagle.pla",28,7,52,2,4,2,2,1,7,1432
"3847",10,108,486,"/",1,"aoa1","ostrich.pla",27,7,52,3,4,2,2,1,7,1432
"3848",10,109,436,"/",1,"aoa1","beetle.pla",26,7,52,4,4,2,2,1,7,1432
"3849",10,110,399,"/",1,"aoa1","eagle.pla",28,7,53,1,5,2,2,1,7,4213
"3850",10,111,420,"/",1,"aoa1","beetle.pla",26,7,53,2,5,2,2,1,7,4213
"3851",10,112,444,"/",1,"aoa1","camel.pla",25,7,53,3,5,2,2,1,7,4213
"3852",10,113,426,"/",1,"aoa1","ostrich.pla",27,7,53,4,5,2,2,1,7,4213
"3853",10,114,400,"/",1,"aoa1","beetle.pla",26,7,54,1,6,2,2,1,7,2341
"3854",10,115,393,"/",1,"aoa1","ostrich.pla",27,7,54,2,6,2,2,1,7,2341
"3855",10,116,427,"/",1,"aoa1","eagle.pla",28,7,54,3,6,2,2,1,7,2341
"3856",10,117,382,"/",1,"aoa1","camel.pla",25,7,54,4,6,2,2,1,7,2341
"3857",10,120,728,"/",1,"aoa1","pliers.pla",30,8,57,1,1,2,2,1,8,2431
"3858",10,121,472,"/",1,"aoa1","spanner.pla",32,8,57,2,1,2,2,1,8,2431
"3859",10,122,478,"/",1,"aoa1","broom.pla",31,8,57,3,1,2,2,1,8,2431
"3860",10,123,529,"/",1,"aoa1","chisel.pla",29,8,57,4,1,2,2,1,8,2431
"3861",10,124,550,"/",1,"aoa1","spanner.pla",32,8,58,1,2,2,2,1,8,4213
"3862",10,125,425,"/",1,"aoa1","pliers.pla",30,8,58,2,2,2,2,1,8,4213
"3863",10,126,477,"/",1,"aoa1","chisel.pla",29,8,58,3,2,2,2,1,8,4213
"3864",10,127,601,"/",1,"aoa1","broom.pla",31,8,58,4,2,2,2,1,8,4213
"3865",10,128,506,"/",1,"aoa1","pliers.pla",30,8,59,1,3,2,2,1,8,2134
"3866",10,129,387,"/",1,"aoa1","chisel.pla",29,8,59,2,3,2,2,1,8,2134
"3867",10,130,472,"/",1,"aoa1","broom.pla",31,8,59,3,3,2,2,1,8,2134
"3868",10,131,515,"/",1,"aoa1","spanner.pla",32,8,59,4,3,2,2,1,8,2134
"3869",10,132,394,"/",1,"aoa1","chisel.pla",29,8,60,1,4,2,2,1,8,1243
"3870",10,133,490,"/",1,"aoa1","pliers.pla",30,8,60,2,4,2,2,1,8,1243
"3871",10,134,422,"/",1,"aoa1","spanner.pla",32,8,60,3,4,2,2,1,8,1243
"3873",10,136,651,"/",1,"aoa1","spanner.pla",32,8,61,1,5,2,2,1,8,4312
"3874",10,137,413,"/",1,"aoa1","broom.pla",31,8,61,2,5,2,2,1,8,4312
"3875",10,138,398,"/",1,"aoa1","chisel.pla",29,8,61,3,5,2,2,1,8,4312
"3876",10,139,435,"/",1,"aoa1","pliers.pla",30,8,61,4,5,2,2,1,8,4312
"3877",10,140,423,"/",1,"aoa1","broom.pla",31,8,62,1,6,2,2,1,8,3124
"3878",10,141,382,"/",1,"aoa1","chisel.pla",29,8,62,2,6,2,2,1,8,3124
"3879",10,142,466,"/",1,"aoa1","pliers.pla",30,8,62,3,6,2,2,1,8,3124
"3880",10,143,521,"/",1,"aoa1","spanner.pla",32,8,62,4,6,2,2,1,8,3124
"3881",10,144,457,"/",1,"aoa1","pepper.pla",18,8,121,1,1,2,2,2,16,1432
"3882",10,145,465,"/",1,"aoa1","chisel.pla",29,6,121,2,1,2,2,2,16,1432
"3883",10,146,495,"/",1,"aoa1","ostrich.pla",27,7,121,3,1,2,2,2,16,1432
"3884",10,147,433,"/",1,"aoa1","tights.pla",23,5,121,4,1,2,2,2,16,1432
"3885",10,148,523,"/",1,"aoa1","chisel.pla",29,6,122,1,2,2,2,2,16,4123
"3886",10,149,405,"/",1,"aoa1","pepper.pla",18,7,122,2,2,2,2,2,16,4123
"3887",10,150,475,"/",1,"aoa1","tights.pla",23,5,122,3,2,2,2,2,16,4123
"3888",10,151,467,"/",1,"aoa1","ostrich.pla",27,8,122,4,2,2,2,2,16,4123
"3889",10,152,489,"/",1,"aoa1","tights.pla",23,6,123,1,3,2,2,2,16,2314
"3890",10,153,487,"/",1,"aoa1","ostrich.pla",27,7,123,2,3,2,2,2,16,2314
"3891",10,154,437,"/",1,"aoa1","pepper.pla",18,5,123,3,3,2,2,2,16,2314
"3892",10,155,458,"/",1,"aoa1","chisel.pla",29,8,123,4,3,2,2,2,16,2314
"3893",10,156,511,"/",1,"aoa1","ostrich.pla",27,5,124,1,4,2,2,2,16,3241
"3894",10,157,492,"/",1,"aoa1","tights.pla",23,8,124,2,4,2,2,2,16,3241
"3895",10,158,495,"/",1,"aoa1","chisel.pla",29,6,124,3,4,2,2,2,16,3241
"3896",10,159,437,"/",1,"aoa1","pepper.pla",18,7,124,4,4,2,2,2,16,3241
"3897",10,160,466,"/",1,"aoa1","tights.pla",23,7,125,1,5,2,2,2,16,2413
"3898",10,161,449,"/",1,"aoa1","chisel.pla",29,8,125,2,5,2,2,2,16,2413
"3899",10,162,431,"/",1,"aoa1","pepper.pla",18,5,125,3,5,2,2,2,16,2413
"3900",10,163,471,"/",1,"aoa1","ostrich.pla",27,6,125,4,5,2,2,2,16,2413
"3901",10,164,427,"/",1,"aoa1","pepper.pla",18,7,126,1,6,2,2,2,16,1234
"3902",10,165,449,"/",1,"aoa1","tights.pla",23,5,126,2,6,2,2,2,16,1234
"3903",10,166,470,"/",1,"aoa1","ostrich.pla",27,6,126,3,6,2,2,2,16,1234
"3904",10,167,487,"/",1,"aoa1","chisel.pla",29,8,126,4,6,2,2,2,16,1234
"3906",10,169,526,"/",1,"aoa1","lettuce.pla",20,5,33,2,1,2,2,1,5,2413
"3907",10,170,593,"/",1,"aoa1","cherry.pla",17,5,33,3,1,2,2,1,5,2413
"3908",10,171,468,"/",1,"aoa1","onion.pla",19,5,33,4,1,2,2,1,5,2413
"3909",10,172,555,"/",1,"aoa1","cherry.pla",17,5,34,1,2,2,2,1,5,1324
"3910",10,173,479,"/",1,"aoa1","onion.pla",19,5,34,2,2,2,2,1,5,1324
"3911",10,174,420,"/",1,"aoa1","pepper.pla",18,5,34,3,2,2,2,1,5,1324
"3912",10,175,438,"/",1,"aoa1","lettuce.pla",20,5,34,4,2,2,2,1,5,1324
"3913",10,176,435,"/",1,"aoa1","onion.pla",19,5,35,1,3,2,2,1,5,3142
"3914",10,177,469,"/",1,"aoa1","cherry.pla",17,5,35,2,3,2,2,1,5,3142
"3915",10,178,524,"/",1,"aoa1","lettuce.pla",20,5,35,3,3,2,2,1,5,3142
"3916",10,179,447,"/",1,"aoa1","pepper.pla",18,5,35,4,3,2,2,1,5,3142
"3917",10,180,470,"/",1,"aoa1","lettuce.pla",20,5,36,1,4,2,2,1,5,4231
"3918",10,181,434,"/",1,"aoa1","pepper.pla",18,5,36,2,4,2,2,1,5,4231
"3919",10,182,397,"/",1,"aoa1","onion.pla",19,5,36,3,4,2,2,1,5,4231
"3920",10,183,384,"/",1,"aoa1","cherry.pla",17,5,36,4,4,2,2,1,5,4231
"3921",10,184,379,"/",1,"aoa1","pepper.pla",18,5,37,1,5,2,2,1,5,2143
"3922",10,185,433,"/",1,"aoa1","cherry.pla",17,5,37,2,5,2,2,1,5,2143
"3923",10,186,345,"/",1,"aoa1","lettuce.pla",20,5,37,3,5,2,2,1,5,2143
"3924",10,187,443,"/",1,"aoa1","onion.pla",19,5,37,4,5,2,2,1,5,2143
"3925",10,188,460,"/",1,"aoa1","cherry.pla",17,5,38,1,6,2,2,1,5,1234
"3926",10,189,404,"/",1,"aoa1","pepper.pla",18,5,38,2,6,2,2,1,5,1234
"3927",10,190,429,"/",1,"aoa1","onion.pla",19,5,38,3,6,2,2,1,5,1234
"3928",10,191,436,"/",1,"aoa1","lettuce.pla",20,5,38,4,6,2,2,1,5,1234
"3929",10,192,677,"/",1,"aoa1","mitten.pla",21,6,97,1,1,2,2,2,13,2143
"3930",10,193,454,"/",1,"aoa1","onion.pla",19,5,97,2,1,2,2,2,13,2143
"3931",10,194,534,"/",1,"aoa1","spanner.pla",32,8,97,3,1,2,2,2,13,2143
"3932",10,195,470,"/",1,"aoa1","beetle.pla",26,7,97,4,1,2,2,2,13,2143
"3933",10,196,513,"/",1,"aoa1","spanner.pla",32,8,98,1,2,2,2,2,13,4231
"3934",10,197,446,"/",1,"aoa1","mitten.pla",21,6,98,2,2,2,2,2,13,4231
"3935",10,198,387,"/",1,"aoa1","beetle.pla",26,7,98,3,2,2,2,2,13,4231
"3936",10,199,454,"/",1,"aoa1","onion.pla",19,5,98,4,2,2,2,2,13,4231
"3937",10,200,403,"/",1,"aoa1","beetle.pla",26,7,99,1,3,2,2,2,13,3412
"3938",10,201,500,"/",1,"aoa1","spanner.pla",32,8,99,2,3,2,2,2,13,3412
"3939",10,202,418,"/",1,"aoa1","onion.pla",19,5,99,3,3,2,2,2,13,3412
"3940",10,203,390,"/",1,"aoa1","mitten.pla",21,6,99,4,3,2,2,2,13,3412
"3941",10,204,418,"/",1,"aoa1","onion.pla",19,5,100,1,4,2,2,2,13,1324
"3942",10,205,413,"/",1,"aoa1","beetle.pla",26,7,100,2,4,2,2,2,13,1324
"3943",10,206,385,"/",1,"aoa1","mitten.pla",21,6,100,3,4,2,2,2,13,1324
"3944",10,207,433,"/",1,"aoa1","spanner.pla",32,8,100,4,4,2,2,2,13,1324
"3945",10,208,446,"/",1,"aoa1","mitten.pla",21,6,101,1,5,2,2,2,13,2413
"3946",10,209,412,"/",1,"aoa1","spanner.pla",32,8,101,2,5,2,2,2,13,2413
"3947",10,210,376,"/",1,"aoa1","onion.pla",19,5,101,3,5,2,2,2,13,2413
"3948",10,211,416,"/",1,"aoa1","beetle.pla",26,7,101,4,5,2,2,2,13,2413
"3949",10,212,468,"/",1,"aoa1","onion.pla",19,5,102,1,6,2,2,2,13,1234
"3950",10,213,466,"/",1,"aoa1","mitten.pla",21,6,102,2,6,2,2,2,13,1234
"3951",10,214,405,"/",1,"aoa1","beetle.pla",26,7,102,3,6,2,2,2,13,1234
"3952",10,215,391,"/",1,"aoa1","spanner.pla",32,8,102,4,6,2,2,2,13,1234
"3969",10,236,461,"/",1,"aoa1","lion.pla",3,1,81,1,1,2,1,2,11,1234
"3970",10,237,520,"/",1,"aoa1","orange.pla",7,2,81,2,1,2,1,2,11,1234
"3971",10,238,399,"/",1,"aoa1","scissors.pla",10,3,81,3,1,2,1,2,11,1234
"3972",10,239,443,"/",1,"aoa1","jumper.pla",13,4,81,4,1,2,1,2,11,1234
"3973",10,240,505,"/",1,"aoa1","scissors.pla",10,3,82,1,2,2,1,2,11,3142
"3974",10,241,498,"/",1,"aoa1","lion.pla",3,1,82,2,2,2,1,2,11,3142
"3975",10,242,499,"/",1,"aoa1","jumper.pla",13,4,82,3,2,2,1,2,11,3142
"3976",10,243,443,"/",1,"aoa1","orange.pla",7,2,82,4,2,2,1,2,11,3142
"3977",10,244,479,"/",1,"aoa1","jumper.pla",13,4,83,1,3,2,1,2,11,4231
"3978",10,245,441,"/",1,"aoa1","orange.pla",7,2,83,2,3,2,1,2,11,4231
"3979",10,246,448,"/",1,"aoa1","scissors.pla",10,3,83,3,3,2,1,2,11,4231
"3980",10,247,497,"/",1,"aoa1","lion.pla",3,1,83,4,3,2,1,2,11,4231
"3981",10,248,401,"/",1,"aoa1","orange.pla",7,2,84,1,4,2,1,2,11,2314
"3982",10,249,407,"/",1,"aoa1","scissors.pla",10,3,84,2,4,2,1,2,11,2314
"3983",10,250,476,"/",1,"aoa1","lion.pla",3,1,84,3,4,2,1,2,11,2314
"3984",10,251,428,"/",1,"aoa1","jumper.pla",13,4,84,4,4,2,1,2,11,2314
"3985",10,252,419,"/",1,"aoa1","lion.pla",3,1,85,1,5,2,1,2,11,1423
"3986",10,253,431,"/",1,"aoa1","jumper.pla",13,4,85,2,5,2,1,2,11,1423
"3987",10,254,424,"/",1,"aoa1","orange.pla",7,2,85,3,5,2,1,2,11,1423
"3988",10,255,439,"/",1,"aoa1","scissors.pla",10,3,85,4,5,2,1,2,11,1423
"3989",10,256,439,"/",1,"aoa1","jumper.pla",13,4,86,1,6,2,1,2,11,4312
"3990",10,257,381,"/",1,"aoa1","scissors.pla",10,3,86,2,6,2,1,2,11,4312
"3991",10,258,451,"/",1,"aoa1","lion.pla",3,1,86,3,6,2,1,2,11,4312
"3992",10,259,485,"/",1,"aoa1","orange.pla",7,2,86,4,6,2,1,2,11,4312
"3993",10,260,477,"/",1,"aoa1","hammer.pla",11,3,17,1,1,2,1,1,3,3214
"3994",10,261,493,"/",1,"aoa1","scissors.pla",10,3,17,2,1,2,1,1,3,3214
"3995",10,262,505,"/",1,"aoa1","ptbrush.pla",9,3,17,3,1,2,1,1,3,3214
"3996",10,263,445,"/",1,"aoa1","ladder.pla",12,3,17,4,1,2,1,1,3,3214
"3997",10,264,488,"/",1,"aoa1","ptbrush.pla",9,3,18,1,2,2,1,1,3,1342
"3998",10,265,491,"/",1,"aoa1","hammer.pla",11,3,18,2,2,2,1,1,3,1342
"3999",10,266,438,"/",1,"aoa1","ladder.pla",12,3,18,3,2,2,1,1,3,1342
"4000",10,267,443,"/",1,"aoa1","scissors.pla",10,3,18,4,2,2,1,1,3,1342
"4001",10,268,462,"/",1,"aoa1","ladder.pla",12,3,19,1,3,2,1,1,3,4123
"4002",10,269,463,"/",1,"aoa1","ptbrush.pla",9,3,19,2,3,2,1,1,3,4123
"4003",10,270,585,"/",1,"aoa1","scissors.pla",10,3,19,3,3,2,1,1,3,4123
"4004",10,271,491,"/",1,"aoa1","hammer.pla",11,3,19,4,3,2,1,1,3,4123
"4005",10,272,398,"/",1,"aoa1","scissors.pla",10,3,20,1,4,2,1,1,3,2431
"4006",10,273,434,"/",1,"aoa1","ladder.pla",12,3,20,2,4,2,1,1,3,2431
"4007",10,274,420,"/",1,"aoa1","hammer.pla",11,3,20,3,4,2,1,1,3,2431
"4008",10,275,438,"/",1,"aoa1","ptbrush.pla",9,3,20,4,4,2,1,1,3,2431
"4009",10,276,470,"/",1,"aoa1","hammer.pla",11,3,21,1,5,2,1,1,3,3142
"4010",10,277,421,"/",1,"aoa1","ptbrush.pla",9,3,21,2,5,2,1,1,3,3142
"4011",10,278,465,"/",1,"aoa1","ladder.pla",12,3,21,3,5,2,1,1,3,3142
"4012",10,279,498,"/",1,"aoa1","scissors.pla",10,3,21,4,5,2,1,1,3,3142
"4013",10,280,568,"/",1,"aoa1","ladder.pla",12,3,22,1,6,2,1,1,3,4231
"4014",10,281,520,"/",1,"aoa1","scissors.pla",10,3,22,2,6,2,1,1,3,4231
"4015",10,282,536,"/",1,"aoa1","hammer.pla",11,3,22,3,6,2,1,1,3,4231
"4016",10,283,450,"/",1,"aoa1","ptbrush.pla",9,3,22,4,6,2,1,1,3,4231
"4017",10,284,524,"/",1,"aoa1","spider.pla",1,1,89,1,1,2,1,2,12,1234
"4018",10,285,464,"/",1,"aoa1","pear.pla",6,2,89,2,1,2,1,2,12,1234
"4019",10,286,380,"/",1,"aoa1","ladder.pla",12,3,89,3,1,2,1,2,12,1234
"4020",10,287,509,"/",1,"aoa1","dress.pla",15,4,89,4,1,2,1,2,12,1234
"4021",10,288,489,"/",1,"aoa1","ladder.pla",12,3,90,1,2,2,1,2,12,3412
"4022",10,289,442,"/",1,"aoa1","dress.pla",15,4,90,2,2,2,1,2,12,3412
"4024",10,291,631,"/",1,"aoa1","pear.pla",6,2,90,4,2,2,1,2,12,3412
"4025",10,292,474,"/",1,"aoa1","dress.pla",15,4,91,1,3,2,1,2,12,4321
"4026",10,293,442,"/",1,"aoa1","ladder.pla",12,3,91,2,3,2,1,2,12,4321
"4028",10,295,535,"/",1,"aoa1","spider.pla",1,1,91,4,3,2,1,2,12,4321
"4030",10,297,510,"/",1,"aoa1","spider.pla",1,1,92,2,4,2,1,2,12,2143
"4031",10,298,451,"/",1,"aoa1","dress.pla",15,4,92,3,4,2,1,2,12,2143
"4032",10,299,442,"/",1,"aoa1","ladder.pla",12,3,92,4,4,2,1,2,12,2143
"4033",10,300,501,"/",1,"aoa1","spider.pla",1,1,93,1,5,2,1,2,12,1324
"4034",10,301,492,"/",1,"aoa1","ladder.pla",12,3,93,2,5,2,1,2,12,1324
"4035",10,302,557,"/",1,"aoa1","pear.pla",6,2,93,3,5,2,1,2,12,1324
"4036",10,303,413,"/",1,"aoa1","dress.pla",15,4,93,4,5,2,1,2,12,1324
"4037",10,304,377,"/",1,"aoa1","pear.pla",6,2,94,1,6,2,1,2,12,2413
"4038",10,305,398,"/",1,"aoa1","dress.pla",15,4,94,2,6,2,1,2,12,2413
"4039",10,306,447,"/",1,"aoa1","spider.pla",1,1,94,3,6,2,1,2,12,2413
"4040",10,307,468,"/",1,"aoa1","ladder.pla",12,3,94,4,6,2,1,2,12,2413
"4041",10,308,458,"/",1,"aoa1","jumper.pla",13,4,25,1,1,2,1,1,4,1234
"4042",10,309,509,"/",1,"aoa1","trousers.pla",14,4,25,2,1,2,1,1,4,1234
"4043",10,310,450,"/",1,"aoa1","dress.pla",15,4,25,3,1,2,1,1,4,1234
"4044",10,311,414,"/",1,"aoa1","shoe.pla",16,4,25,4,1,2,1,1,4,1234
"4045",10,312,462,"/",1,"aoa1","dress.pla",15,4,26,1,2,2,1,1,4,3142
"4046",10,313,417,"/",1,"aoa1","jumper.pla",13,4,26,2,2,2,1,1,4,3142
"4047",10,314,434,"/",1,"aoa1","shoe.pla",16,4,26,3,2,2,1,1,4,3142
"4048",10,315,442,"/",1,"aoa1","trousers.pla",14,4,26,4,2,2,1,1,4,3142
"4049",10,316,436,"/",1,"aoa1","jumper.pla",13,4,27,1,3,2,1,1,4,1324
"4050",10,317,445,"/",1,"aoa1","dress.pla",15,4,27,2,3,2,1,1,4,1324
"4051",10,318,475,"/",1,"aoa1","trousers.pla",14,4,27,3,3,2,1,1,4,1324
"4052",10,319,384,"/",1,"aoa1","shoe.pla",16,4,27,4,3,2,1,1,4,1324
"4053",10,320,406,"/",1,"aoa1","trousers.pla",14,4,28,1,4,2,1,1,4,2413
"4054",10,321,458,"/",1,"aoa1","shoe.pla",16,4,28,2,4,2,1,1,4,2413
"4055",10,322,413,"/",1,"aoa1","jumper.pla",13,4,28,3,4,2,1,1,4,2413
"4056",10,323,411,"/",1,"aoa1","dress.pla",15,4,28,4,4,2,1,1,4,2413
"4057",10,324,378,"/",1,"aoa1","shoe.pla",16,4,29,1,5,2,1,1,4,4321
"4058",10,325,450,"/",1,"aoa1","dress.pla",15,4,29,2,5,2,1,1,4,4321
"4059",10,326,511,"/",1,"aoa1","trousers.pla",14,4,29,3,5,2,1,1,4,4321
"4060",10,327,431,"/",1,"aoa1","jumper.pla",13,4,29,4,5,2,1,1,4,4321
"4061",10,328,473,"/",1,"aoa1","trousers.pla",14,4,30,1,6,2,1,1,4,2143
"4062",10,329,402,"/",1,"aoa1","jumper.pla",13,4,30,2,6,2,1,1,4,2143
"4063",10,330,388,"/",1,"aoa1","shoe.pla",16,4,30,3,6,2,1,1,4,2143
"4064",10,331,415,"/",1,"aoa1","dress.pla",15,4,30,4,6,2,1,1,4,2143
"4065",10,334,513,"/",1,"aoa1","frog.pla",4,1,1,1,1,2,1,1,1,4123
"4066",10,335,443,"/",1,"aoa1","spider.pla",1,1,1,2,1,2,1,1,1,4123
"4067",10,336,381,"/",1,"aoa1","rabbit.pla",2,1,1,3,1,2,1,1,1,4123
"4068",10,337,415,"/",1,"aoa1","lion.pla",3,1,1,4,1,2,1,1,1,4123
"4069",10,338,482,"/",1,"aoa1","spider.pla",1,1,2,1,2,2,1,1,1,1432
"4070",10,339,428,"/",1,"aoa1","frog.pla",4,1,2,2,2,2,1,1,1,1432
"4071",10,340,397,"/",1,"aoa1","lion.pla",3,1,2,3,2,2,1,1,1,1432
"4072",10,341,456,"/",1,"aoa1","rabbit.pla",2,1,2,4,2,2,1,1,1,1432
"4073",10,342,456,"/",1,"aoa1","lion.pla",3,1,3,1,3,2,1,1,1,3241
"4074",10,343,407,"/",1,"aoa1","rabbit.pla",2,1,3,2,3,2,1,1,1,3241
"4075",10,344,443,"/",1,"aoa1","frog.pla",4,1,3,3,3,2,1,1,1,3241
"4076",10,345,498,"/",1,"aoa1","spider.pla",1,1,3,4,3,2,1,1,1,3241
"4077",10,346,503,"/",1,"aoa1","rabbit.pla",2,1,4,1,4,2,1,1,1,2314
"4078",10,347,428,"/",1,"aoa1","lion.pla",3,1,4,2,4,2,1,1,1,2314
"4079",10,348,497,"/",1,"aoa1","spider.pla",1,1,4,3,4,2,1,1,1,2314
"4080",10,349,421,"/",1,"aoa1","frog.pla",4,1,4,4,4,2,1,1,1,2314
"4081",10,350,402,"/",1,"aoa1","lion.pla",3,1,5,1,5,2,1,1,1,3142
"4082",10,351,473,"/",1,"aoa1","spider.pla",1,1,5,2,5,2,1,1,1,3142
"4083",10,352,386,"/",1,"aoa1","frog.pla",4,1,5,3,5,2,1,1,1,3142
"4084",10,353,433,"/",1,"aoa1","rabbit.pla",2,1,5,4,5,2,1,1,1,3142
"4085",10,354,399,"/",1,"aoa1","frog.pla",4,1,6,1,6,2,1,1,1,4321
"4086",10,355,387,"/",1,"aoa1","lion.pla",3,1,6,2,6,2,1,1,1,4321
"4087",10,356,384,"/",1,"aoa1","rabbit.pla",2,1,6,3,6,2,1,1,1,4321
"4088",10,357,475,"/",1,"aoa1","spider.pla",1,1,6,4,6,2,1,1,1,4321
"4089",10,358,542,"/",1,"aoa1","ptbrush.pla",9,3,65,1,1,2,1,2,9,3124
"4090",10,359,499,"/",1,"aoa1","frog.pla",4,1,65,2,1,2,1,2,9,3124
"4091",10,360,450,"/",1,"aoa1","banana.pla",5,2,65,3,1,2,1,2,9,3124
"4092",10,361,534,"/",1,"aoa1","trousers.pla",14,4,65,4,1,2,1,2,9,3124
